"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Spectral Denial","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Spectral Grasp","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False","0.08"
"1","1","Spectral Grasp","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","58","False","False","0.12"
"1","1","Spectral Interference","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Spectral Sailor","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","363","False","False",""
"1","1","Spectral Sailor","voc","Near Mint","English","","","2026-03-05 14:10:32.160000","114","False","False","0.21"
"1","1","Spectral Sailor","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","172","False","False",""
"1","1","Spectral Searchlight","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","411","False","False","0.06"
"1","1","Spectral Shepherd","voc","Near Mint","English","","","2026-03-05 14:10:32.160000","98","False","False","0.04"
"1","1","Spectral Snatcher","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Spell Pierce","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","80","False","False",""
"1","1","Spell Pierce","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","64","False","False",""
"1","1","Spell Queller","inr","Near Mint","English","","","2026-03-05 14:10:32.160000","435","False","False",""
"1","1","Spell Snare","ecl","Near Mint","English","foil","","2026-03-05 14:10:32.160000","71","False","False",""
"2","2","Spell Stutter","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","69","False","False","0.10"
"1","1","Spellbook","exo","Near Mint","English","","","2026-03-05 14:10:32.160000","138","False","False",""
"1","1","Spellbook Vendor","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","31","False","False",""
"1","1","Spellgyre","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Spellrune Painter // Spellrune Howler","mid","Near Mint","English","foil","","2026-03-05 14:10:32.160000","295","False","False",""
"1","1","Spellscorn Coven // Take It Back","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","237","False","False","0.16"
"2","2","Spellscorn Coven // Take It Back","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","237","False","False","0.06"
"2","2","Spellseeker","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","120","False","False",""
"1","1","Spellskite","nph","Near Mint","English","","","2026-03-05 14:10:32.160000","159","False","False",""
"1","1","Spelunking","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","213","False","False",""
"2","2","Sphere Grid","fic","Near Mint","English","foil","","2026-03-05 14:10:32.160000","70","False","False",""
"1","1","Sphere of Safety","rtr","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Sphinx of Enlightenment","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","175","False","False",""
"1","1","Sphinx of Forgotten Lore","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","457","False","False",""
"1","1","Sphinx of New Prahv","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","227","False","False",""
"1","1","Sphinx of the Revelation","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","127","False","False",""
"1","1","Sphinx of the Second Sun","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","118","False","False",""
"1","1","Sphinx's Revelation","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","383","False","False",""
"1","1","Spicy Oatmeal Pizza","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","109","False","False",""
"1","1","Spider Food","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","186","False","False","0.05"
"1","1","Spider Manifestation","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","148","False","False",""
"1","1","Spider Spawning","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","158","False","False",""
"1","1","Spider-Byte, Web Warden","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","44","False","False",""
"1","1","Spider-Girl, Legacy Hero","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Spider-Gwen, Free Spirit","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","90","False","False",""
"1","1","Spider-Ham, Peter Porker","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","201","False","False",""
"1","1","Spider-Islanders","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","91","False","False",""
"1","1","Spider-Man 2099","spm","Near Mint","English","","","2026-03-05 14:10:32.160000","216","False","False",""
"1","1","Spider-Man India","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","151","False","False",""
"1","1","Spider-Man No More","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","45","False","False",""
"1","1","Spider-Man Noir","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","204","False","False",""
"1","1","Spider-Man Noir","spm","Near Mint","English","","","2026-03-05 14:10:32.160000","67","False","False",""
"1","1","Spider-Man, Brooklyn Visionary","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","115","False","False",""
"1","1","Spider-Man, Web-Slinger","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","16","False","False",""
"1","1","Spider-Mobile","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","174","False","False",""
"1","1","Spider-Rex, Daring Dino","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Spider-Sense","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","254","False","False",""
"1","1","Spider-Slayer, Hatred Honed","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","175","False","False",""
"1","1","Spider-Suit","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","176","False","False",""
"1","1","Spider-UK","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","17","False","False",""
"1","1","Spider-Verse","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","93","False","False",""
"1","1","Spike Colony","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","STH-117","False","False",""
"1","1","Spiked Ripsaw","vow","Near Mint","English","","","2026-03-05 14:10:32.160000","220","False","False","0.03"
"1","1","Spikeshell Harrier","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","65","False","False",""
"4","4","Spikeshot Goblin","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","256","False","False","0.03"
"1","1","Spin Out","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","106","False","False",""
"1","1","Spinal Embrace","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","201","False","False","0.06"
"1","1","Spined Tyrranax","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","26","False","False",""
"1","1","Spinewoods Paladin","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","183","False","False",""
"1","1","Spinneret and Spiderling","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","264","False","False",""
"1","1","Spinning Wheel Kick","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","207","False","False",""
"1","1","Spiral into Solitude","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","36","False","False",""
"1","1","Spire Mechcycle","dft","Near Mint","English","","","2026-03-05 14:10:32.160000","314","False","False",""
"1","1","Spire of Industry","moc","Near Mint","English","","","2026-03-05 14:10:32.160000","426","False","False",""
"1","1","Spirit Link","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","274","False","False",""
"1","1","Spirit Water Revival","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","73","False","False",""
"1","1","Spirited Companion","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","38","False","False",""
"1","1","Spirited Companion","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","155","False","False",""
"1","1","Spiritmonger","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","202","False","False",""
"2","2","Spitebellows","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","257","False","False","0.06"
"1","1","Spiteful Banditry","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","439","False","False",""
"2","2","Spiteful Hexmage","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","108","False","False",""
"1","1","Spiteful Squad","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","237","False","False",""
"1","1","Spitfire Lagac","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","208","False","False",""
"1","1","Spitting Earth","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","P02-116","False","False",""
"1","1","Splash Lasher","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","73","False","False",""
"1","1","Splash Portal","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","74","False","False",""
"4","4","Splashy Spellcaster","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","70","False","False","0.04"
"1","1","Splendid Reclamation","vow","Near Mint","English","","","2026-03-05 14:10:32.160000","221","False","False",""
"1","1","Splinter, Hamato Yoshi","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","79","False","False",""
"1","1","Splinter, Radical Rat","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","251","False","False",""
"1","1","Splinterfright","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","217","False","False",""
"1","1","Split Up","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Splitskin Doll","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","33","False","False",""
"3","3","Spore Crawler","vow","Near Mint","English","","","2026-03-05 14:10:32.160000","222","False","False","0.04"
"1","1","Spore Frog","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","238","False","False",""
"1","1","Spore Swarm","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","717","False","False",""
"1","1","Sporecrown Thallid","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","718","False","False",""
"1","1","Sporogenic Infection","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","117","False","False",""
"1","1","Spotcycle Scouter","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","297","False","False",""
"2","2","Spreading Seas","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","26","False","False","0.13"
"1","1","Springbloom Druid","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","271","False","False",""
"1","1","Springheart Nantuko","mh3","Near Mint","English","","","2026-03-05 18:16:24.053000","341","False","False",""
"1","1","Springleaf Drum","slp","Near Mint","English","","","2026-03-05 14:10:32.160000","22","False","False",""
"1","1","Springleaf Drum","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","260","False","False",""
"1","1","Spring-Loaded Sawblades // Bladewheel Chariot","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","36","False","False",""
"1","1","Springmane Cervin","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","144","False","False",""
"1","1","Sprite Noble","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","365","False","False",""
"1","1","Sprouting Goblin","eoc","Near Mint","English","","","2026-03-05 14:10:32.160000","90","False","False",""
"1","1","Sprouting Goblin","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","145","False","False","0.04"
"1","1","Sprouting Renewal","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","157","False","False",""
"1","1","Sprouting Thrinax","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","278","False","False",""
"1","1","Spry and Mighty","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","195","False","False",""
"1","1","Spyglass Siren","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","78","False","False",""
"1","1","Spymaster's Vault","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","358","False","False",""
"1","1","Squad Captain","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","257","False","False",""
"1","1","Squawkroaster","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","160","False","False",""
"1","1","Squee, Dubious Monarch","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","291","False","False",""
"1","1","Squee, Goblin Nabob","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","258","False","False",""
"1","1","Squee, the Immortal","dom","Near Mint","English","","","2026-03-05 14:10:32.160000","146","False","False",""
"1","1","Squirming Emergence","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","386","False","False",""
"1","1","Squirrel Sovereign","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","240","False","False",""
"1","1","Squirrel Wrangler","pcy","Near Mint","English","","","2026-03-05 14:10:32.160000","127","False","False",""
"1","1","Stab","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","71","False","False",""
"2","2","Stab Wound","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","36","False","False","0.05"
"1","1","Stadium Headliner","tdm","Near Mint","English","","","2026-03-05 14:10:32.160000","344","False","False",""
"1","1","Stadium Headliner","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","122","False","False",""
"1","1","Staff of Compleation","one","Near Mint","English","","","2026-03-05 14:10:32.160000","242","False","False",""
"1","1","Staff of Eden, Vault's Key","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","123","False","False",""
"1","1","Stagecoach Security","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","30","False","False",""
"1","1","Staggershock","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","125","False","False",""
"1","1","Stalactite Dagger","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","261","False","False",""
"1","1","Stalactite Stalker","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","370","False","False",""
"1","1","Stalking Vengeance","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","126","False","False",""
"1","1","Stall for Time","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","34","False","False",""
"1","1","Stall Out","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","66","False","False",""
"1","1","Stalwart Successor","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","227","False","False",""
"2","2","Stalwarts of Osgiliath","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","33","False","False",""
"1","1","Stalwarts of Osgiliath","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","33","False","False",""
"1","1","Stand // Deliver","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","207","False","False",""
"1","1","Stand United","tle","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Stangg, Echo Warrior","dmc","Near Mint","English","","","2026-03-05 14:10:32.160000","42","False","False",""
"1","1","Star Athlete","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","57","False","False",""
"1","1","Star Charter","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","33","False","False",""
"1","1","Star Whale","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","55","False","False",""
"1","1","Starfield Mystic","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","260","False","False",""
"1","1","Starfield Shepherd","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","37","False","False",""
"1","1","Starfighter Pilot","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","38","False","False",""
"1","1","Starforged Sword","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","249","False","False",""
"1","1","Stargaze","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","114","False","False",""
"1","1","Starlight Snare","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","9","False","False",""
"1","1","Starling, Aerial Ally","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","18","False","False",""
"1","1","Starlit Mantle","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","366","False","False",""
"1","1","Starlit Soothsayer","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","115","False","False",""
"1","1","Starnheim Memento","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","29","False","False",""
"1","1","Starport Security","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","39","False","False",""
"1","1","Starry-Eyed Skyrider","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","25","False","False",""
"1","1","Starscape Cleric","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Starseer Mentor","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","233","False","False",""
"1","1","Starstorm","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","203","False","False",""
"1","1","Starting Column","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","244","False","False",""
"1","1","Startle","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","MID-78","False","False",""
"1","1","Starving Revenant","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","338","False","False",""
"1","1","Static Prison","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","44","False","False",""
"1","1","Static Snare","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","26","False","False",""
"1","1","Station Monitor","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","230","False","False",""
"3","3","Staunch Throneguard","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","412","False","False","0.06"
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","291","False","False",""
"1","1","Steadfast Sentry","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","262","False","False",""
"1","1","Steal Strength","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","PCY-79","False","False",""
"2","2","Steam Vents","rtr","Near Mint","English","","","2026-03-05 15:17:14.450000","247","False","False",""
"1","1","Steam Vents","grn","Near Mint","English","","","2026-03-05 15:17:01.993000","257","False","False",""
"1","1","Steampath Charger","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","153","False","False",""
"2","2","Steel Overseer","ddf","Near Mint","English","","","2026-03-05 14:10:32.160000","44","False","False",""
"1","1","Steel Wrecking Ball","spm","Near Mint","English","","","2026-03-05 14:10:32.160000","177","False","False",""
"1","1","Steelburr Champion","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","12","False","False",""
"1","1","Steelswarm Operator","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","80","False","False",""
"1","1","Steer Clear","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","31","False","False",""
"1","1","Stegron the Dinosaur Man","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","95","False","False",""
"1","1","Stella Lee, Wild Card","otc","Near Mint","English","","","2026-03-05 14:10:32.160000","3","False","False",""
"1","1","Step Through","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","66","False","False",""
"1","1","Sterling Keykeeper","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","32","False","False",""
"1","1","Sterling Supplier","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","33","False","False",""
"1","1","Stern Scolding","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","71","False","False",""
"1","1","Stern Scolding","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","71","False","False",""
"1","1","Stew the Coneys","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","189","False","False",""
"1","1","Steward of the Harvest","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","88","False","False",""
"1","1","Sticky Fingers","snc","Near Mint","English","","","2026-03-05 14:10:32.160000","124","False","False",""
"1","1","Stickytongue Sentinel","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","193","False","False",""
"1","1","Stifle","mb2","Near Mint","English","","","2026-03-05 16:01:35.533000","173","False","False",""
"1","1","Stillness in Motion","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","334","False","False",""
"1","1","Stiltzkin, Moogle Merchant","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","327","False","False",""
"1","1","Stimulus Package","snc","Near Mint","English","","","2026-03-05 14:10:32.160000","225","False","False","0.04"
"1","1","Sting, the Glinting Dagger","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","250","False","False",""
"3","3","Stingblade Assassin","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","109","False","False","0.06"
"1","1","Stinging Lionfish","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","367","False","False",""
"1","1","Stinging Study","c21","Near Mint","English","","","2026-03-05 14:10:32.160000","371","False","False",""
"1","1","Sting-Slinger","ecl","Near Mint","English","foil","","2026-03-05 14:10:32.160000","161","False","False",""
"1","1","Stinkdrinker Bandit","znc","Near Mint","English","","","2026-03-05 14:10:32.160000","55","False","False","0.07"
"1","1","Stirge","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","150","False","False",""
"1","1","Stirring Wildwood","eos","Near Mint","English","","","2026-03-05 14:10:32.160000","39","False","False",""
"1","1","Stirring Wildwood","eos","Near Mint","English","foil","","2026-03-05 14:10:32.160000","39","False","False",""
"1","1","Stitch in Time","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","384","False","False",""
"1","1","Stitched Drake","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","368","False","False",""
"1","1","Stitcher Geralf","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","121","False","False","0.10"
"1","1","Stitcher's Supplier","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","204","False","False",""
"1","1","Stocking the Pantry","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","194","False","False",""
"2","2","Stockpiling Celebrant","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","32","False","False","0.04"
"1","1","Stoic Grove-Guide","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","243","False","False",""
"1","1","Stoic Sphinx","otj","Near Mint","English","","","2026-03-05 14:10:32.160000","322","False","False",""
"1","1","Stolen by the Fae","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","176","False","False",""
"1","1","Stolen by the Fae","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","369","False","False",""
"1","1","Stolen Identity","ncc","Near Mint","English","","","2026-03-05 14:10:32.160000","233","False","False","0.17"
"1","1","Stolen Identity","znc","Near Mint","English","","","2026-03-05 14:10:32.160000","37","False","False",""
"1","1","Stolen Uniform","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","75","False","False",""
"1","1","Stolen Vitality","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","602","False","False",""
"1","1","Stomping Ground","peoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","258p","False","False",""
"1","1","Stomping Ground","gtc","Near Mint","English","","","2026-03-05 15:06:26.037000","247","False","False",""
"1","1","Stomping Ground","eoe","Near Mint","English","","","2026-03-05 14:10:32.160000","283","False","False",""
"1","1","Stone Haven Outfitter","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","263","False","False",""
"1","1","Stone Idol Generator","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","129","False","False",""
"4","4","Stone of Erech","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","251","False","False",""
"3","3","Stone Quarry","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","300","False","False",""
"1","1","Stonebound Mentor","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","239","False","False",""
"1","1","Stoneforge Mystic","wwk","Near Mint","Spanish","","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Stonehoof Chieftain","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","325","False","False","0.88"
"3","3","Stonerise Spirit","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","32","False","False",""
"1","1","Stoneskin","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","45","False","False",""
"1","1","Stonespeaker Crystal","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","450","False","False",""
"2","2","Stonesplitter Bolt","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","151","False","False","0.07"
"1","1","Stonesplitter Bolt","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","151","False","False",""
"3","3","Stonework Packbeast","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","255","False","False",""
"1","1","Stony Silence","mb2","Near Mint","English","","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Stony Strength","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","720","False","False",""
"1","1","Stonybrook Banneret","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","173","False","False",""
"1","1","Stop Cold","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Storm Fleet Negotiator","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","78","False","False",""
"1","1","Storm Fleet Pyromancer","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","126","False","False",""
"1","1","Storm of Saruman","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","733","False","False",""
"1","1","Storm of Saruman","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Storm of Souls","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","156","False","False",""
"1","1","Storm of Souls","voc","Near Mint","English","","","2026-03-05 14:10:32.160000","9","False","False","0.38"
"1","1","Storm the Vault // Vault of Catlacan","rix","Near Mint","Spanish","foil","","2026-03-05 14:10:32.160000","173","False","False",""
"1","1","Stormbound Geist","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","DKA-51","False","False",""
"1","1","Stormbreath Dragon","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","237","False","False",""
"1","1","Stormcatch Mentor","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","234","False","False",""
"1","1","Stormchaser Drake","vow","Near Mint","English","","","2026-03-05 14:10:32.160000","82","False","False",""
"1","1","Stormchaser's Talent","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","75","False","False",""
"1","1","Stormchaser's Talent","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","75","False","False",""
"1","1","Stormfist Crusader","peld","Near Mint","English","","","2026-03-05 14:10:32.160000","203p","False","False",""
"3","3","Stormkeld Prowler","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","71","False","False","0.03"
"4","4","Stormkeld Vanguard // Bear Down","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","187","False","False","0.06"
"1","1","Stormkeld Vanguard // Bear Down","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","187","False","False",""
"1","1","Storm-Kiln Artist","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","260","False","False","0.86"
"1","1","Storm-Kiln Artist","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","260","False","False","0.80"
"1","1","Storm-Kiln Artist","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","644","False","False","0.78"
"1","1","Stormplain Detainment","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","28","False","False",""
"2","2","Stormrider Spirit","mid","Near Mint","English","","","2026-03-05 14:10:32.160000","79","False","False","0.01"
"1","1","Storm's Wrath","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","236","False","False",""
"1","1","Stormscale Scion","tdm","Near Mint","English","","","2026-03-05 14:10:32.160000","303","False","False",""
"1","1","Stormshriek Feral // Flush Out","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Stormsplitter","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","319","False","False",""
"1","1","Stormsplitter","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","154","False","False",""
"1","1","Stormsurge Kraken","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","122","False","False","0.47"
"1","1","Storyweave","neo","Near Mint","English","foil","","2026-03-05 14:10:32.160000","209","False","False",""
"2","2","Strands of Undeath","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","92","False","False",""
"1","1","Strategic Betrayal","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","94","False","False",""
